# UNIQUE PLAYERS: 102
1: 25,55,54,12,6,42,41,1,86,34
1: 40,27,25,20,7,16,38,89,24,36
1: 40,34,16,36,75,45,3,1,6,56
1: 17,47,83,34,27,40,42,37,46,86
1: 10,55,14,27,25,47,39,3,58,36
1: 13,16,3,30,27,86,78,49,12,4
1: 13,82,3,31,16,47,34,58,42,15
1: 16,12,1,20,41,78,21,36,15,42
1: 47,70,53,1,78,12,16,15,54,8
1: 44,2,0,26,20,25,7,45,30,15
1: 12,40,33,44,38,84,78,29,42,36
1: 63,40,16,6,19,47,10,54,1,2
1: 75,42,29,26,1,74,58,57,20,90
1: 63,27,6,42,38,34,61,97,65,16
1: 31,38,25,55,16,8,19,85,48,28
1: 27,25,23,20,1,2,54,29,6,82
1: 5,16,42,20,12,10,22,52,1,46
1: 36,17,52,12,14,46,54,47,20,77
1: 16,40,12,21,29,79,26,45,47,28
1: 19,40,7,12,36,37,45,23,54,56
1: 12,10,36,11,17,40,26,6,8,85
1: 19,20,26,47,37,7,36,90,4,2
1: 16,55,82,3,48,43,41,20,52,80
1: 13,44,17,42,3,11,8,68,58,79
1: 47,11,3,34,8,49,42,48,13,35
1: 36,21,1,10,2,34,13,11,56,85
1: 47,3,4,29,16,15,11,40,63,41
1: 34,56,42,47,58,15,30,4,81,51
1: 34,19,58,70,7,38,27,24,85,20
1: 12,13,7,19,64,80,2,52,55,46
1: 47,57,19,10,20,71,63,82,6,7
1: 2,29,7,26,23,80,51,4,58,6
1: 12,6,3,42,58,72,4,20,54,86
1: 34,13,1,28,15,83,47,6,50,76
1: 63,8,17,3,82,34,7,40,74,44
1: 6,11,42,0,34,29,4,49,82,85
1: 19,29,16,12,42,41,38,32,4,9
1: 34,40,29,44,7,6,45,86,24,82
1: 29,5,3,58,45,25,70,9,68,4
1: 16,55,29,12,27,52,87,33,48,9
1: 36,26,68,35,80,27,70,3,21,4
1: 42,54,16,15,23,65,11,29,55,28
1: 55,0,7,41,8,59,43,66,44,36
1: 27,73,44,25,42,3,49,2,90,52
1: 47,17,16,13,26,42,10,37,27,7
1: 57,52,29,33,3,7,6,69,92,77
1: 36,11,25,3,12,2,20,47,64,78
1: 3,7,81,10,68,45,62,36,16,58
1: 42,83,44,12,36,16,40,82,18,89
1: 40,10,73,58,3,27,53,50,38,36
1: 47,20,15,42,53,21,40,57,58,79
1: 17,40,69,0,58,65,78,12,48,86
1: 16,35,13,34,10,29,12,25,6,24
1: 29,7,88,63,19,51,12,84,16,20
1: 29,3,19,26,36,73,63,87,68,17
1: 36,27,73,6,50,57,26,7,40,47
1: 36,13,29,47,35,78,20,37,57,21
1: 52,43,12,27,11,54,17,75,82,66
1: 19,11,1,34,3,45,7,78,85,27
1: 25,3,8,45,47,55,6,61,12,97
1: 63,12,58,29,36,27,52,40,11,80
1: 34,58,2,4,74,64,59,45,50,36
1: 19,11,1,27,61,73,36,50,82,47
1: 29,42,27,37,46,41,79,7,56,38
1: 29,57,95,8,3,40,21,10,19,97
1: 20,47,27,7,46,82,21,72,54,48
1: 42,25,3,7,10,37,45,38,40,4
1: 42,63,84,8,7,19,69,49,27,82
1: 26,16,11,44,48,27,21,1,47,6
1: 3,49,47,35,4,9,37,52,16,13
1: 10,1,21,3,11,44,25,78,82,57
1: 70,43,55,58,3,4,13,40,20,54
1: 20,29,12,10,47,27,58,53,28,16
1: 10,21,19,26,63,1,20,8,97,3
1: 47,10,16,29,12,63,1,38,48,37
1: 3,11,56,10,19,12,39,63,49,8
1: 40,29,13,42,63,75,44,27,20,45
1: 75,40,2,38,41,6,36,51,85,86
1: 0,31,78,73,34,7,46,50,79,60
1: 34,40,1,58,16,47,66,15,50,3
1: 6,12,94,8,40,11,41,14,4,2
1: 12,7,27,20,6,3,23,54,90,14
1: 10,25,3,79,58,37,15,47,54,50
1: 27,3,56,15,19,7,49,52,38,47
1: 16,63,34,3,83,12,4,51,44,20
1: 16,19,10,55,13,54,7,49,20,58
1: 11,13,29,2,38,3,30,28,45,9
1: 47,63,29,58,49,69,28,0,52,13
1: 40,12,10,54,19,44,58,51,46,27
1: 34,27,3,58,19,78,16,41,6,45
1: 16,63,15,7,12,20,11,83,70,84
1: 11,13,56,10,29,1,58,40,9,38
1: 54,62,13,79,11,7,5,47,20,53
1: 78,53,12,62,7,42,19,34,27,10
1: 13,16,63,42,35,27,7,8,14,20
1: 40,28,12,26,38,1,4,79,78,58
1: 3,27,20,6,7,44,63,4,78,97
1: 19,34,26,3,55,25,6,24,94,67
1: 37,7,11,50,33,70,45,80,15,2
1: 29,31,2,26,71,34,10,6,87,27
1: 34,3,12,7,30,71,78,38,13,4
1: 36,40,21,17,26,47,12,25,46,45
1: 3,45,27,7,12,58,15,21,77,78
1: 58,10,37,19,5,1,73,38,16,90
1: 16,34,55,63,3,75,23,26,5,4
1: 1,15,4,45,50,38,86,34,19,47
1: 45,13,8,11,3,44,58,85,47,20
1: 19,21,11,10,29,16,54,4,1,36
1: 47,35,43,25,3,45,7,27,26,29
1: 36,82,2,10,27,38,12,91,16,20
1: 42,34,3,27,63,8,38,2,44,79
1: 29,12,58,36,61,45,17,20,5,24
1: 10,29,26,27,35,40,54,42,23,85
1: 36,40,68,7,42,4,79,6,37,45
1: 42,50,84,15,12,34,1,72,2,36
1: 12,47,78,48,52,34,1,82,46,4
1: 34,55,38,8,47,32,4,44,63,26
1: 12,11,34,6,45,52,38,57,16,24
1: 35,16,54,12,26,27,63,40,30,38
1: 40,11,19,5,53,50,29,38,4,20
1: 10,27,7,6,53,73,16,29,46,84
1: 6,42,16,44,12,54,26,18,8,57
1: 61,48,44,35,23,20,3,46,37,1
1: 34,8,63,57,58,1,30,16,4,36
1: 10,92,36,46,37,54,53,42,47,6
1: 47,33,12,54,57,23,4,78,20,55
1: 10,34,29,38,42,49,16,15,20,44
1: 0,12,34,26,42,7,4,50,86,46
1: 36,3,42,38,16,1,27,21,54,19
1: 42,52,34,47,7,27,62,45,68,8
1: 27,21,40,17,19,84,26,7,1,90
1: 7,33,44,51,63,6,42,8,34,82
1: 52,20,12,14,26,41,45,54,27,55
1: 40,44,63,36,34,23,3,6,45,30
1: 27,10,34,63,36,47,25,4,82,50
1: 6,46,9,91,58,47,44,3,20,35
1: 17,63,48,58,78,19,10,49,14,40
1: 36,44,13,38,10,50,20,54,57,85
1: 19,40,0,36,10,55,6,20,34,4
1: 10,21,58,63,76,52,61,26,4,8
1: 13,34,27,29,2,47,85,48,36,28
1: 16,55,3,20,58,7,27,47,40,49
1: 20,7,42,63,52,40,29,17,79,44
1: 26,3,42,0,31,37,20,2,85,7
1: 26,42,7,16,94,54,38,21,63,53
1: 42,17,16,34,1,78,7,6,92,36
1: 34,7,57,8,58,21,40,16,10,36
1: 35,42,65,7,37,6,59,90,4,38
1: 20,2,7,45,66,36,24,58,54,74
1: 4,42,44,36,26,41,81,23,54,7
1: 21,40,55,27,29,47,26,11,50,30
1: 34,40,12,29,6,36,90,77,82,28
1: 34,3,0,47,63,43,27,23,78,98
1: 16,10,33,5,21,30,4,41,94,6
1: 11,8,27,12,26,2,53,42,66,97
1: 52,35,44,13,47,65,38,45,0,4
1: 27,3,55,16,52,85,2,38,73,57
1: 34,36,40,26,54,20,42,58,55,30
1: 16,1,42,54,30,7,57,4,36,20
1: 19,3,58,40,38,34,42,20,52,9
1: 81,34,57,27,47,4,41,38,66,92
1: 26,1,52,69,63,28,4,49,47,82
1: 10,34,3,66,27,6,50,52,41,57
1: 36,8,35,3,49,34,81,54,38,14
1: 19,5,78,58,20,16,24,66,84,6
1: 11,2,7,16,3,43,54,57,58,24
1: 26,53,12,64,47,36,27,46,6,37
1: 11,58,2,27,29,7,47,46,6,20
1: 2,3,10,7,47,15,75,48,8,55
1: 10,85,34,29,79,53,12,86,42,57
1: 36,42,16,46,26,27,4,9,20,72
1: 47,27,3,25,20,35,33,73,98,5
1: 10,29,7,26,36,89,63,38,6,47
1: 29,30,11,48,27,22,84,9,19,10
1: 10,47,3,20,34,42,55,66,6,76
1: 36,40,34,42,16,83,15,56,44,4
1: 29,3,44,47,6,19,85,40,22,20
1: 47,69,2,33,29,34,56,25,45,84
1: 36,10,40,52,12,44,20,85,0,83
1: 40,30,11,17,1,19,10,7,8,37
1: 11,3,20,25,65,42,16,34,63,37
1: 19,22,10,4,94,41,1,29,9,28
1: 13,45,79,38,63,7,15,47,4,98
1: 0,70,41,47,1,54,10,82,20,40
1: 36,40,29,16,12,54,38,82,27,49
1: 42,54,29,63,34,21,44,78,47,30
1: 40,73,42,50,59,6,38,70,21,47
1: 41,6,10,40,14,45,42,36,79,44
1: 10,16,40,2,47,13,17,29,3,27
1: 84,9,40,31,4,11,0,3,48,14
1: 10,19,3,29,34,63,53,7,8,24
1: 58,16,3,40,12,28,47,7,39,96
1: 21,34,52,15,80,30,54,25,74,97
1: 52,36,19,27,12,42,50,4,11,58
1: 12,53,45,58,30,25,41,3,68,54
1: 16,29,26,15,20,7,85,36,46,45
1: 29,90,27,47,6,52,38,21,8,32
1: 55,29,20,26,36,41,16,14,49,1
1: 15,11,0,55,16,7,79,27,50,21
1: 36,63,58,49,40,7,4,20,34,85
1: 33,10,22,27,40,44,14,38,68,39
1: 36,25,54,44,30,16,63,53,64,8
1: 40,34,7,5,11,35,36,51,20,85
1: 44,10,0,63,17,69,36,40,66,45
1: 47,7,49,21,22,34,37,52,44,1
1: 29,55,10,78,70,38,20,59,1,47
1: 34,42,29,3,61,15,74,37,6,47
1: 58,12,68,11,20,47,37,32,7,44
1: 16,58,56,3,7,86,46,2,53,1
1: 11,5,20,52,2,58,45,6,8,60
1: 1,7,42,63,10,34,57,5,20,44
1: 34,29,12,31,14,2,40,63,70,37
1: 12,20,45,29,26,55,40,23,25,24
1: 20,3,73,15,65,63,10,4,2,36
1: 44,11,3,5,37,23,2,42,20,91
1: 36,7,40,44,19,47,82,22,79,21
1: 53,30,20,11,6,58,52,66,1,38
1: 27,47,10,2,56,40,3,6,63,8
1: 25,54,16,55,50,29,34,59,63,11
1: 12,63,43,19,42,0,77,7,70,82
1: 20,53,26,16,2,23,47,62,10,82
1: 2,47,42,13,49,7,22,20,70,36
1: 16,34,7,29,48,3,12,74,44,93
1: 29,40,38,57,78,20,15,48,45,79
1: 11,12,16,10,41,42,92,84,17,6
1: 25,20,58,7,19,57,85,71,37,17
1: 42,8,41,47,46,7,6,10,26,20
1: 10,6,27,53,12,21,50,48,40,68
1: 36,3,4,82,27,12,41,38,74,62
1: 40,44,2,80,1,45,83,7,41,4
1: 20,40,15,26,21,85,45,5,58,82
1: 99,54,86,85,8,83,4,7,37,6
1: 40,3,0,7,89,12,63,42,46,56
1: 19,21,52,47,0,45,7,61,35,56
1: 47,11,22,56,58,63,78,36,96,85
1: 2,56,26,25,4,53,16,12,6,3
1: 16,10,5,47,29,46,37,27,54,20
1: 27,11,34,10,2,13,58,49,85,76
1: 36,34,54,23,27,7,35,9,53,14
1: 10,3,52,40,7,82,73,65,68,57
1: 3,26,42,6,19,10,85,52,16,86
1: 16,10,34,17,94,38,4,40,58,27
1: 10,19,63,27,16,69,3,47,82,8
1: 27,3,52,54,78,10,12,63,46,4
1: 28,16,79,6,2,45,63,37,7,20
1: 10,47,34,1,57,42,0,48,86,35
1: 11,58,12,47,26,42,8,38,94,54
1: 16,36,40,63,73,1,86,3,7,20
1: 63,25,7,42,38,11,21,51,50,78
1: 16,7,29,11,47,36,6,38,17,4
1: 1,16,20,36,40,58,54,6,37,56
1: 10,34,29,25,3,37,92,7,28,36
1: 1,38,6,79,16,22,3,54,45,85
1: 36,62,45,34,11,54,44,4,38,52
1: 10,27,26,58,28,7,46,17,47,21
1: 31,0,29,37,46,13,6,40,34,15
1: 29,42,26,15,79,49,27,8,82,36
1: 20,29,35,43,10,58,53,36,82,4
1: 40,11,47,38,16,2,37,53,1,82
1: 10,29,2,42,47,40,55,46,24,20
1: 16,12,88,36,52,7,3,58,6,4
1: 10,16,0,36,30,12,62,55,79,15
1: 40,21,74,55,82,10,29,3,38,37
1: 65,36,27,73,92,68,51,47,6,39
1: 44,47,27,13,3,12,37,2,38,8
1: 19,26,56,18,12,17,40,63,16,4
1: 2,0,34,10,3,28,6,54,12,90
1: 3,36,19,86,47,7,6,38,58,61
1: 49,33,11,13,36,10,8,42,4,26
1: 46,45,82,55,72,29,16,78,3,4
1: 53,5,16,40,3,85,25,35,19,90
1: 12,0,56,13,20,34,42,16,44,71
1: 47,6,3,26,42,13,24,21,37,76
1: 11,12,26,5,90,25,40,46,24,91
1: 36,29,25,40,98,42,37,44,4,75
1: 10,34,20,30,25,48,47,12,8,24
1: 47,36,27,38,7,4,67,19,10,24
1: 25,3,37,54,94,22,27,56,47,59
1: 40,33,1,36,26,2,4,20,58,25
1: 10,34,26,47,56,38,21,49,4,45
1: 2,53,34,13,43,50,89,46,88,57
1: 12,0,51,88,45,6,46,26,85,1
1: 44,12,33,73,3,16,8,27,90,46
1: 47,53,16,55,11,33,58,73,25,86
1: 3,4,20,27,45,79,10,12,2,36
1: 12,10,52,58,74,55,47,18,15,43
1: 20,83,12,25,40,34,14,54,49,4
1: 11,33,46,64,3,54,0,96,48,57
1: 12,0,41,63,82,20,24,53,26,1
1: 41,47,25,58,6,73,80,52,8,12
1: 29,58,6,79,21,40,47,7,45,30
1: 29,31,42,27,50,23,66,6,63,57
1: 16,29,44,47,10,25,21,12,75,27
1: 52,27,29,25,26,3,47,8,15,82
1: 40,12,53,25,16,26,1,15,4,7
1: 2,21,3,82,79,50,23,41,45,86
1: 25,12,62,58,23,27,45,81,33,5
1: 47,20,21,55,4,25,2,8,41,35
1: 3,10,34,0,25,6,49,95,36,66
1: 10,11,26,47,53,58,2,34,27,4
1: 10,47,58,7,3,12,79,2,41,8
1: 25,43,20,71,28,27,19,10,40,36
1: 63,13,49,47,72,34,9,3,6,15
1: 12,40,69,13,34,49,6,54,38,20
1: 34,47,4,65,12,57,8,54,91,79
1: 46,54,2,16,29,11,27,25,19,43
1: 11,3,37,2,12,57,45,54,26,47
1: 20,26,3,38,16,37,6,45,4,82
1: 47,43,40,27,49,46,10,58,7,55
1: 13,0,11,54,2,6,85,78,4,41
1: 44,63,42,47,3,54,12,29,99,40
1: 19,20,40,93,0,3,58,34,8,82
1: 10,19,3,21,1,42,11,45,49,86
1: 21,47,16,27,54,2,49,8,85,83
1: 10,34,8,49,21,53,3,12,82,45
1: 58,45,6,53,25,16,19,1,7,27
1: 3,20,57,27,44,42,29,82,16,19
1: 19,40,58,3,42,66,39,45,47,96
1: 10,12,0,83,42,74,36,58,7,45
1: 25,13,65,7,8,10,49,45,47,38
1: 3,12,42,27,46,10,36,86,66,80
1: 42,82,63,43,35,18,45,53,95,83
1: 40,5,55,20,38,46,25,1,15,16
1: 5,55,29,19,20,33,68,25,47,58
1: 34,31,54,0,4,28,30,42,56,53
1: 3,26,12,47,20,10,55,82,38,77
1: 10,16,22,11,15,47,50,6,4,91
1: 63,36,47,2,54,49,20,50,78,44
1: 13,26,12,27,4,85,86,25,37,6
1: 10,40,49,29,14,15,25,47,4,36
1: 11,12,63,40,2,85,82,42,67,6
1: 29,36,31,17,34,19,45,40,21,80
1: 27,21,1,55,44,80,5,29,53,15
1: 19,3,14,47,10,26,44,25,66,90
1: 7,34,47,3,29,85,35,16,1,53
1: 58,10,19,6,36,31,3,40,8,54
1: 25,16,46,36,50,4,41,70,53,21
1: 34,7,8,82,16,47,21,9,46,12
1: 54,82,2,52,10,25,38,34,46,51
1: 34,47,19,37,49,1,21,12,6,58
1: 63,2,42,29,21,35,27,44,54,47
1: 10,19,29,34,27,41,73,30,37,25
1: 11,3,26,82,57,16,54,52,58,37
1: 49,12,11,67,59,45,20,25,54,56
1: 34,7,69,80,42,49,96,46,93,79
1: 36,6,19,2,16,17,63,20,38,54
1: 11,25,27,46,16,56,85,57,20,68
1: 16,0,26,6,37,58,70,17,54,1
1: 36,10,34,1,11,37,13,27,58,67
1: 36,58,47,25,42,7,16,8,4,97
1: 53,12,11,26,25,78,6,3,7,54
1: 40,36,58,34,29,23,85,45,56,4
1: 29,3,11,54,44,22,69,37,30,51
1: 34,63,17,11,22,36,54,20,73,82
1: 29,34,40,2,47,20,38,16,36,37
1: 13,28,11,23,56,3,27,2,9,82
1: 16,42,63,64,21,54,29,50,30,86
1: 16,29,34,27,26,46,6,37,63,88
1: 47,16,11,87,25,48,56,4,27,45
1: 11,12,15,3,29,37,59,42,79,82
1: 1,9,20,36,34,42,97,73,90,28
1: 19,16,42,13,63,48,35,47,8,1
1: 42,20,65,16,10,40,12,9,58,6
1: 41,69,19,22,34,12,15,47,54,30
1: 63,7,47,20,40,52,34,3,25,75
1: 36,49,38,28,82,13,47,11,20,27
1: 27,6,34,16,52,47,35,2,11,3
1: 1,16,42,10,25,27,6,38,12,29
1: 5,42,16,12,86,53,2,21,4,44
1: 52,38,41,16,57,61,44,47,25,9
1: 54,17,45,85,6,23,90,42,2,32
1: 10,27,29,25,39,13,12,50,76,41
1: 24,40,63,58,29,78,34,1,54,15
1: 27,13,47,56,10,33,6,63,48,90
1: 19,29,58,16,47,52,7,63,4,8
1: 29,27,31,6,7,20,36,47,52,1
1: 5,36,16,1,19,12,63,21,58,38
1: 36,16,34,19,73,26,39,44,49,79
1: 10,27,7,52,11,55,20,44,46,24
1: 54,61,16,38,26,27,58,44,3,85
1: 15,25,7,20,35,11,1,47,6,54
1: 42,47,17,0,12,6,73,45,7,57
1: 56,34,20,26,73,46,47,44,21,49
1: 17,63,7,29,16,24,93,50,51,90
1: 42,19,26,23,50,56,5,27,79,9
1: 10,11,25,58,56,42,75,20,99,3
1: 16,10,29,26,43,27,20,44,6,79
1: 3,10,65,16,25,7,21,57,54,58
1: 34,11,2,42,23,82,7,1,46,4
1: 1,44,65,29,4,82,22,79,56,67
1: 3,31,13,35,23,15,63,12,1,44
1: 19,47,13,46,8,40,16,1,54,20
1: 58,44,16,47,35,20,10,25,53,3
1: 13,26,25,10,56,20,52,32,61,46
1: 29,33,8,15,25,26,45,4,18,52
1: 10,19,12,16,38,54,13,3,29,97
1: 19,35,29,25,80,23,54,7,8,17
1: 13,10,29,73,68,2,16,11,88,82
1: 16,25,46,9,52,3,34,87,39,8
1: 10,34,47,57,27,56,49,78,14,16
1: 21,5,80,67,49,70,58,38,50,3
1: 19,34,49,5,46,54,7,9,65,39
1: 13,44,62,34,3,47,8,20,41,2
1: 17,11,29,27,1,51,8,7,54,36
1: 3,56,46,47,15,8,22,49,13,38
1: 19,40,74,27,4,70,6,53,46,73
1: 49,2,12,6,55,29,4,38,3,39
1: 10,19,3,63,40,55,29,42,82,15
1: 34,2,68,64,57,78,12,58,44,82
1: 10,51,40,27,59,2,1,0,20,82
1: 29,63,53,38,7,25,21,33,79,40
1: 16,13,65,10,20,27,49,58,37,36
1: 3,1,47,6,14,17,20,25,16,54
1: 27,55,52,11,5,1,58,85,16,41
1: 3,36,13,0,45,6,27,60,79,30
1: 30,49,14,63,3,39,11,86,46,37
1: 42,29,7,12,50,56,25,8,11,10
1: 19,52,13,3,63,27,50,8,84,36
1: 27,37,63,34,29,81,7,47,74,93
1: 10,47,44,3,63,36,20,6,37,15
1: 2,10,12,33,29,4,35,6,45,37
1: 12,21,42,2,1,38,84,25,54,15
1: 36,10,7,45,2,0,29,52,38,57
1: 2,43,36,10,54,37,44,7,15,24
1: 55,10,3,42,49,12,2,4,78,54
1: 27,42,3,6,16,15,1,47,30,38
1: 56,25,54,68,52,40,17,81,2,12
1: 29,3,53,37,54,38,7,13,36,10
1: 10,20,7,55,41,23,0,42,46,16
1: 7,3,56,73,10,6,34,1,20,40
1: 5,98,20,16,41,78,63,6,46,37
1: 38,58,21,71,54,7,73,3,90,20
1: 42,40,27,7,16,57,20,25,34,26
1: 42,25,3,26,12,51,47,46,50,32
1: 36,34,16,58,15,73,47,78,2,11
1: 26,1,25,63,12,29,21,23,80,16
1: 36,16,31,3,17,24,7,15,14,47
1: 10,33,29,3,26,27,52,74,68,15
1: 3,29,13,7,0,58,8,36,50,4
1: 20,3,47,11,42,52,10,58,92,29
1: 11,33,35,25,43,1,84,99,12,17
1: 10,63,47,1,27,6,29,3,82,86
1: 37,45,9,58,42,40,36,16,26,30
1: 19,16,40,34,27,2,1,45,54,51
1: 10,13,42,34,82,16,56,6,53,86
1: 6,10,12,3,11,45,0,20,15,35
1: 10,19,53,25,3,61,57,70,45,46
1: 34,13,63,82,29,47,42,15,8,90
1: 10,47,36,29,12,20,3,48,4,68
1: 36,19,27,1,9,54,47,50,16,94
1: 36,63,61,37,8,47,27,34,3,73
1: 16,22,13,47,62,37,35,53,86,15
1: 6,45,16,2,3,47,7,34,10,4
1: 27,26,11,3,83,49,15,53,47,70
1: 20,31,16,58,70,45,32,69,40,36
1: 3,56,11,45,69,9,42,50,52,30
1: 34,47,3,29,12,25,82,21,43,6
1: 67,26,12,63,11,41,47,49,46,82
1: 3,78,20,55,25,54,17,37,11,13
1: 16,86,58,4,10,53,1,3,35,93
1: 10,65,1,0,63,12,27,37,6,36
1: 13,34,38,16,15,76,40,51,80,35
1: 2,10,47,12,8,38,71,73,85,11
1: 10,34,12,25,43,6,56,50,72,97
1: 63,17,79,29,54,11,34,19,43,14
1: 19,3,45,6,35,54,47,27,23,57
1: 14,16,7,2,63,4,50,24,9,6
1: 19,6,42,46,44,27,54,7,25,4
1: 19,17,12,40,16,25,28,42,47,4
1: 58,42,10,2,26,68,20,38,35,3
1: 13,36,10,4,20,58,34,79,6,37
1: 20,87,7,50,85,86,63,19,10,28
1: 20,44,6,85,16,17,22,25,21,38
1: 29,12,63,74,7,2,4,68,58,41
1: 20,0,82,3,14,58,92,1,46,47
1: 83,7,2,27,28,93,26,79,54,48
1: 3,12,19,55,10,35,16,36,20,6
1: 34,12,16,50,83,20,73,45,55,3
1: 19,16,36,20,49,42,27,47,15,80
1: 10,42,75,25,56,78,2,53,20,68
1: 36,13,34,12,52,27,6,4,28,58
1: 34,13,16,25,30,58,23,21,55,53
1: 41,21,40,44,47,29,84,68,1,82
1: 34,12,40,27,19,46,8,5,35,65
1: 44,16,20,1,40,34,78,63,53,7
1: 19,26,2,11,25,7,41,20,37,84
1: 47,13,53,99,22,7,57,84,45,6
1: 13,10,2,27,75,54,49,46,45,6
1: 36,58,19,3,12,85,48,42,49,38
1: 21,20,78,34,3,85,23,15,36,43
1: 47,27,40,8,12,45,46,10,73,50
1: 12,11,63,99,58,23,45,20,36,24
1: 5,16,14,36,22,34,6,3,64,41
1: 16,58,24,42,2,27,23,78,3,44
1: 20,54,13,58,79,47,55,38,37,46
1: 10,27,21,79,36,37,12,80,45,11
1: 16,29,37,26,2,42,7,52,53,68
1: 0,55,56,41,34,10,19,50,5,28
1: 38,42,44,57,6,50,47,45,23,35
1: 19,27,34,12,44,42,54,7,20,23
1: 19,16,27,7,20,85,73,80,2,53
1: 11,55,44,36,42,33,26,6,46,52
1: 47,40,27,20,42,7,3,26,56,36
1: 10,12,27,71,41,37,3,20,8,4
1: 16,54,3,85,38,13,4,45,34,7
1: 23,16,52,30,39,1,49,8,36,3
1: 5,29,26,4,3,1,38,78,63,57
1: 34,29,42,20,27,10,78,39,47,53
1: 63,10,69,38,34,58,24,15,44,20
1: 54,36,2,34,10,29,44,47,15,30
1: 42,27,52,63,53,21,1,4,22,75
1: 38,49,10,47,44,22,34,57,70,61
1: 47,3,55,13,29,11,40,16,39,65
1: 16,7,12,27,29,54,46,40,61,1
1: 29,50,73,8,0,56,6,63,4,47
1: 10,7,78,42,30,17,9,20,82,16
1: 20,19,36,63,29,2,40,45,1,97
1: 20,25,33,13,15,36,49,4,48,55
1: 3,7,90,88,15,52,11,10,93,42
1: 34,27,40,38,77,22,46,47,4,20
1: 36,10,34,40,64,49,54,20,79,47
1: 25,43,47,13,7,15,41,38,5,24
1: 21,63,74,58,1,52,16,37,54,4
1: 0,16,25,11,48,3,2,41,27,42
1: 19,49,38,20,15,35,12,21,3,82
1: 21,19,10,63,42,55,20,67,95,7
1: 86,82,3,27,7,11,91,15,53,29
1: 38,55,22,6,49,34,29,13,27,54
1: 10,16,42,3,7,11,63,6,47,49
1: 33,45,26,16,48,8,47,9,36,4
1: 10,19,26,12,1,17,41,3,37,32
1: 27,7,34,26,9,21,61,16,2,10
1: 34,47,27,45,38,85,46,48,56,84
1: 42,27,40,69,3,31,20,33,26,6
1: 47,4,19,10,33,3,63,92,6,54
1: 10,34,12,55,27,90,56,20,7,36
1: 10,25,4,3,12,36,1,5,7,78
1: 11,55,63,27,47,3,40,20,54,46
1: 1,29,35,7,58,25,46,38,27,80
1: 28,37,8,3,42,9,54,91,12,35
1: 29,63,4,42,78,1,21,40,10,36
1: 16,29,34,10,0,2,4,79,47,36
1: 25,26,13,11,20,19,47,1,46,44
1: 10,2,11,16,58,51,26,57,43,74
1: 13,27,33,7,67,63,20,25,1,81
1: 80,34,26,19,54,7,10,4,40,1
1: 2,47,3,53,4,7,58,78,6,9
1: 27,7,25,3,79,19,6,58,59,28
1: 47,20,40,21,34,41,70,38,4,53
1: 58,85,6,10,1,16,52,4,38,56
1: 17,3,36,27,79,52,37,67,35,28
1: 36,45,6,25,19,54,40,84,44,50
1: 12,34,63,33,73,54,57,4,91,6
1: 10,2,47,23,1,12,29,36,0,45
1: 10,11,3,21,16,25,82,41,93,66
1: 27,46,42,49,3,82,13,44,16,21
1: 12,36,16,4,23,11,41,26,52,1
1: 29,47,10,11,63,14,3,6,79,46
1: 19,10,11,41,2,47,73,58,44,27
1: 47,42,3,11,20,85,37,45,16,10
1: 42,23,34,53,29,37,19,21,51,44
1: 45,63,36,40,6,20,49,13,2,1
1: 34,13,16,53,49,36,38,64,6,58
1: 29,36,21,34,27,47,74,7,37,58
1: 10,40,3,7,29,21,1,28,79,36
1: 19,27,29,7,16,2,46,36,71,51
1: 64,49,19,25,34,58,42,12,45,57
1: 36,16,27,3,44,52,15,7,6,21
1: 20,54,65,3,12,44,52,58,79,49
1: 10,42,82,73,47,21,49,6,59,35
1: 34,19,23,2,52,15,82,12,20,59
1: 6,19,11,7,35,0,8,14,93,44
1: 36,3,47,44,7,5,40,27,26,75
1: 26,69,34,27,38,7,2,41,4,54
1: 20,2,63,12,29,6,23,40,21,97
1: 40,42,6,58,65,41,14,12,99,7
1: 26,42,12,14,15,50,38,82,27,36
1: 16,7,52,26,21,44,20,54,36,1
1: 10,42,27,7,3,52,2,66,4,68
1: 1,16,46,19,38,36,35,58,25,7
1: 11,4,78,38,3,53,27,57,20,67
1: 21,34,19,20,26,38,1,7,25,46
1: 27,25,20,36,29,16,61,54,46,15
1: 34,10,19,27,28,29,6,36,58,46
1: 10,34,19,5,55,63,42,20,54,23
1: 26,7,52,19,47,15,42,25,79,46
1: 27,44,19,82,38,15,36,68,6,3
1: 28,58,8,42,83,23,25,36,50,82
1: 58,74,21,19,34,2,73,40,20,56
1: 35,27,3,58,7,38,47,36,23,46
1: 63,34,7,77,95,45,41,14,54,36
1: 10,44,12,52,30,38,6,45,20,35
1: 42,29,56,34,15,82,68,40,44,4
1: 36,3,82,21,2,47,7,91,79,42
1: 3,25,27,74,19,57,99,44,47,70
1: 36,30,3,16,33,2,34,20,40,49
1: 25,19,10,52,16,27,26,67,51,47
1: 40,11,47,7,58,19,29,42,16,4
1: 11,20,6,7,21,45,74,1,4,41
1: 33,19,11,54,29,78,27,9,50,36
1: 10,25,49,27,74,20,40,28,95,57
1: 12,17,74,63,29,10,51,3,2,53
1: 47,83,33,10,49,40,30,11,34,29
1: 3,7,34,40,26,8,21,10,6,94
1: 35,10,34,68,94,19,40,12,2,28
1: 34,7,38,78,40,2,8,57,20,23
1: 33,8,0,52,58,94,63,53,4,16
