# UNIQUE PLAYERS: 195
5192: 8,14,66
19: 167,82,166
19: 174,77,55
19: 141,65,102,71
19: 24,137,8,33
19: 71,123,49,47
19: 30,1,102,47
19: 41,160,2,37
19: 41,160,37,2
19: 37,38,186,77
19: 66,192,2,49
19: 193,63,71
19: 81,9,32,92
18: 10,9,8,11
18: 33,31,30,32
18: 38,39,40,37
18: 42,41,39,14
18: 46,44,45,43
18: 54,52,53
18: 61,60,48,33
18: 1,66,59,65
18: 21,31,24,67
18: 78,74,71
18: 60,33,27,30
18: 60,27,30,33
18: 34,80,5,61
18: 66,82,49,53
18: 11,104,14,100
18: 5,27,14,39
18: 71,113,46,9
18: 132,140,60
18: 137,81,71,123
18: 103,30,144,14
18: 86,21,4,65
18: 86,4,65,21
18: 77,34,90,65
18: 32,34,53,102
18: 44,39,57,43
18: 43,39,57,44
18: 71,28,82,10
18: 65,71,102,141
18: 1,101,52,55
18: 43,77,41,8
18: 43,41,77,8
18: 47,71,49,123
18: 178,95,67
18: 189,151,65
18: 49,192,2,66
18: 2,11,108,28
18: 30,11,92,132
18: 112,34,9,47
18: 81,151,28,56
17: 31,32,30,33
17: 32,31,30,33
17: 36,34,35,7
17: 43,46,45,44
17: 44,45,43,46
17: 43,45,44,46
17: 44,46,43,45
17: 55,12,56,57
17: 33,60,61,48
17: 77,31,76,38
17: 79,39,53,7
17: 39,53,7,79
17: 101,14,44,7
17: 103,102,53,36
17: 102,53,103,36
17: 39,5,27,14
17: 36,81,112,11
17: 5,82,55,24
17: 137,49,66,138
17: 115,28,31,100
17: 28,115,100,31
17: 75,71,143
17: 101,103,79,46
17: 46,103,79,101
17: 137,41,88,123
17: 150,74,81,53
17: 156,155,66
17: 65,21,4,86
17: 21,26,43,40
17: 26,43,40,21
17: 61,138,9,81
17: 138,61,9,81
17: 104,34,95,5
17: 65,34,77,90
17: 43,57,44,39
17: 103,60,49,165
17: 8,32,102,12
17: 43,77,8,41
17: 71,49,123,47
17: 47,123,71,49
17: 192,2,66,49
17: 92,150,55,11
17: 112,47,34,9
17: 151,81,28,56
17: 81,56,28,151
17: 32,92,9,81
16: 13,14,12,15
16: 18,16,17
16: 42,41,14,39
16: 1,66,65,59
16: 74,78,71
16: 60,27,33,30
16: 14,10,56,81
16: 10,81,56,14
16: 81,10,14,56
16: 102,53,36,103
16: 56,49,104,42
16: 76,46,12,56
16: 66,85,37,82
16: 46,92,124,123
16: 57,45,90,66
16: 112,127,100,9
16: 88,132,34,21
16: 141,28,66,64
16: 56,121,137,52
16: 14,127,38,56
16: 103,79,46,101
16: 88,123,41,137
16: 88,123,137,41
16: 21,26,40,43
16: 138,9,81,61
16: 2,112,161,81
16: 12,138,37,102
16: 56,81,135,24
16: 81,56,135,24
16: 60,49,103,165
16: 82,71,28,10
16: 69,171,41,102
16: 31,176,175
16: 21,8,102,67
16: 21,102,67,8
16: 52,55,101,1
16: 47,30,1,102
16: 77,37,38,186
16: 132,30,11,92
16: 74,69,21,151
16: 21,74,151,69
16: 151,81,56,28
15: 14,12,13,15
15: 17,18,16
15: 27,25,26
15: 31,33,30,32
15: 35,34,36,7
15: 66,65,1,59
15: 31,77,76,38
15: 76,31,77,38
15: 76,38,77,31
15: 81,10,56,14
15: 88,39,28,47
15: 14,28,4,74
15: 14,28,74,4
15: 28,74,4,14
15: 7,44,14,101
15: 26,37,92,118
15: 112,61,1,86
15: 86,112,1,61
15: 88,21,34,132
15: 115,31,28,100
15: 28,64,66,141
15: 52,56,137,121
15: 127,56,38,14
15: 127,14,38,56
15: 146,145,103
15: 146,103,145
15: 151,149,150
15: 151,150,149
15: 79,46,103,101
15: 39,11,112,95
15: 150,81,53,74
15: 86,4,21,65
15: 61,9,81,138
15: 12,102,37,138
15: 34,95,5,104
15: 56,135,81,24
15: 65,34,90,77
15: 39,44,57,43
15: 88,125,15,79
15: 39,41,138,74
15: 8,102,32,12
15: 37,160,41,2
15: 2,66,49,192
15: 150,11,92,55
15: 21,151,74,69
14: 20,4,19
14: 32,30,33,31
14: 39,41,42,14
14: 46,43,45,44
14: 57,12,55,56
14: 56,55,57,12
14: 48,60,33,61
14: 59,1,65,66
14: 34,70,24,69
14: 75,9,15,74
14: 81,56,14,10
14: 95,93,94
14: 7,101,44,14
14: 36,102,53,103
14: 11,14,104,100
14: 11,36,112,81
14: 81,36,112,11
14: 9,46,71,113
14: 117,57,116
14: 1,61,112,86
14: 112,61,86,1
14: 93,24,121,112
14: 66,82,85,37
14: 64,141,66,28
14: 66,28,64,141
14: 123,71,137,81
14: 137,56,52,121
14: 56,52,137,121
14: 52,56,121,137
14: 127,14,56,38
14: 14,56,127,38
14: 101,79,103,46
14: 46,103,101,79
14: 158,71,31,15
14: 81,9,138,61
14: 1,138,104,53
14: 53,1,104,138
14: 104,53,138,1
14: 118,2,69,26
14: 34,32,102,53
14: 44,57,39,43
14: 39,57,44,43
14: 57,39,44,43
14: 44,57,43,39
14: 103,60,165,49
14: 12,66,26,134
14: 88,15,125,79
14: 41,102,69,171
14: 74,138,39,41
14: 32,12,8,102
14: 75,112,137,15
14: 101,86,49,43
14: 101,43,86,49
14: 52,1,101,55
14: 33,137,24,8
14: 24,33,8,137
14: 24,8,33,137
14: 43,8,41,77
14: 85,77,34,43
14: 34,77,43,85
14: 43,34,85,77
14: 38,186,37,77
14: 150,11,55,92
14: 132,30,92,11
14: 92,32,9,81
14: 92,9,32,81
13: 14,13,12,15
13: 14,13,15,12
13: 4,20,19
13: 31,32,33,30
13: 37,40,38,39
13: 46,43,44,45
13: 55,57,12,56
13: 61,60,33,48
13: 7,53,79,39
13: 34,80,61,5
13: 56,14,81,10
13: 7,44,101,14
13: 76,56,46,12
13: 27,5,39,14
13: 81,112,11,36
13: 71,46,113,9
13: 86,112,61,1
13: 93,24,112,121
13: 82,37,85,66
13: 131,34,130
13: 101,28,13,24
13: 24,28,13,101
13: 101,13,24,28
13: 103,14,30,144
13: 103,14,144,30
13: 121,52,137,56
13: 137,121,56,52
13: 79,103,101,46
13: 79,101,46,103
13: 79,46,101,103
13: 26,21,43,40
13: 81,61,9,138
13: 36,85,45,101
13: 104,1,138,53
13: 53,1,138,104
13: 104,5,34,95
13: 56,81,24,135
13: 77,90,34,65
13: 53,34,102,32
13: 43,57,39,44
13: 39,57,43,44
13: 12,26,134,66
13: 167,166,82
13: 34,169,170,104
13: 56,49,22,71
13: 39,138,74,41
13: 32,8,102,12
13: 8,102,12,32
13: 112,75,15,137
13: 43,101,49,86
13: 65,141,102,71
13: 33,24,8,137
13: 95,178,67
13: 11,2,108,28
13: 11,92,30,132
13: 21,151,69,74
13: 151,56,28,81
12: 24,23,21,22
12: 24,21,23,22
12: 33,30,31,32
12: 33,32,31,30
12: 12,57,56,55
12: 55,12,57,56
12: 1,65,66,59
12: 34,24,70,69
12: 24,67,31,21
12: 75,9,74,15
12: 75,74,15,9
12: 31,76,38,77
12: 77,31,38,76
12: 76,31,38,77
12: 77,38,76,31
12: 7,39,53,79
12: 82,66,49,53
12: 11,100,104,14
12: 14,104,100,11
12: 118,92,26,37
12: 112,24,93,121
12: 121,112,93,24
12: 66,85,82,37
12: 66,122,102,24
12: 124,46,123,92
12: 46,124,123,92
12: 123,92,46,124
12: 66,45,90,57
12: 57,90,66,45
12: 88,125,34,126
12: 28,115,31,100
12: 101,24,13,28
12: 13,28,101,24
12: 56,137,52,121
12: 79,101,103,46
12: 11,39,112,95
12: 74,150,81,53
12: 53,81,150,74
12: 150,81,74,53
12: 31,158,71,15
12: 65,4,86,21
12: 26,40,43,21
12: 85,45,36,101
12: 5,34,104,95
12: 2,69,26,118
12: 34,102,32,53
12: 57,44,39,43
12: 134,66,12,26
12: 28,71,10,82
12: 22,56,49,71
12: 176,175,31
12: 24,33,137,8
12: 43,34,77,85
12: 37,160,2,41
12: 132,11,92,30
12: 11,30,92,132
12: 69,21,151,74
11: 2,1,3,4
11: 2,1,4,3
11: 9,10,11,8
11: 8,11,9,10
11: 10,8,9,11
11: 9,11,10,8
11: 37,40,39,38
11: 56,12,55,57
11: 56,57,12,55
11: 55,56,57,12
11: 21,24,31,67
11: 75,15,9,74
11: 76,38,31,77
11: 39,79,53,7
11: 81,14,10,56
11: 82,49,53,66
11: 39,47,88,28
11: 7,14,44,101
11: 7,14,101,44
11: 11,104,100,14
11: 42,104,49,56
11: 104,49,56,42
11: 12,46,56,76
11: 56,76,46,12
11: 27,5,14,39
11: 46,71,9,113
11: 37,66,85,82
11: 24,122,66,102
11: 124,92,123,46
11: 66,57,90,45
11: 24,5,55,82
11: 100,115,31,28
11: 28,101,13,24
11: 13,24,28,101
11: 75,143,71
11: 14,103,144,30
11: 56,121,52,137
11: 56,52,121,137
11: 127,38,56,14
11: 101,103,46,79
11: 11,112,39,95
11: 39,112,95,11
11: 81,138,9,61
11: 161,112,2,81
11: 112,81,161,2
11: 2,112,81,161
11: 69,26,118,2
11: 24,56,81,135
11: 56,24,81,135
11: 43,33,160,34
11: 44,39,43,57
11: 39,44,43,57
11: 165,103,60,49
11: 66,134,12,26
11: 41,102,171,69
11: 69,171,102,41
11: 41,171,102,69
11: 22,49,56,71
11: 74,138,41,39
11: 41,138,39,74
11: 74,39,41,138
11: 138,39,41,74
11: 41,138,74,39
11: 32,8,12,102
11: 137,75,112,15
11: 75,137,15,112
11: 101,49,86,43
11: 67,21,102,8
11: 125,181,67
11: 34,43,77,85
11: 85,43,77,34
11: 77,38,186,37
11: 132,11,30,92
11: 11,30,132,92
11: 11,132,92,30
11: 47,34,112,9
11: 69,151,74,21
11: 151,28,81,56
11: 81,32,9,92
10: 8,11,10,9
10: 24,21,22,23
10: 32,31,33,30
10: 32,33,30,31
10: 39,38,37,40
10: 46,45,44,43
10: 43,45,46,44
10: 49,47,48,24
10: 33,48,60,61
10: 65,1,66,59
10: 52,1,56,67
10: 10,14,81,56
10: 14,4,74,28
10: 14,44,101,7
10: 14,101,44,7
10: 36,103,102,53
10: 102,36,53,103
10: 11,14,100,104
10: 14,11,104,100
10: 14,100,104,11
10: 56,42,104,49
10: 118,26,37,92
10: 121,93,24,112
10: 24,66,122,102
10: 24,66,102,122
10: 122,24,102,66
10: 66,122,24,102
10: 45,90,57,66
10: 9,100,112,127
10: 55,82,24,5
10: 55,82,5,24
10: 5,24,55,82
10: 55,24,82,5
10: 138,137,66,49
10: 66,138,49,137
10: 66,28,141,64
10: 123,71,81,137
10: 81,71,123,137
10: 103,101,46,79
10: 26,43,21,40
10: 43,40,21,26
10: 61,81,9,138
10: 138,81,9,61
10: 85,45,101,36
10: 53,104,1,138
10: 112,161,81,2
10: 138,37,12,102
10: 12,102,138,37
10: 118,26,69,2
10: 135,56,24,81
10: 24,81,56,135
10: 43,33,34,160
10: 134,12,66,26
10: 26,12,134,66
10: 102,171,69,41
10: 177,31,154
10: 112,15,137,75
10: 102,67,8,21
10: 55,1,101,52
10: 55,52,1,101
10: 33,24,137,8
10: 181,125,67
10: 43,85,77,34
10: 43,77,34,85
10: 85,77,43,34
10: 2,37,41,160
10: 41,2,160,37
10: 66,192,49,2
10: 2,66,192,49
10: 28,2,108,11
10: 11,108,2,28
10: 150,92,11,55
10: 11,132,30,92
10: 9,34,47,112
10: 151,28,56,81
10: 28,56,81,151
10: 32,81,9,92
10: 81,32,92,9
10: 81,9,92,32
9: 8,10,11,9
9: 11,9,10,8
9: 18,17,16
9: 39,37,38,40
9: 45,44,43,46
9: 55,56,12,57
9: 56,57,55,12
9: 56,55,12,57
9: 57,55,12,56
9: 66,1,59,65
9: 67,1,56,52
9: 56,1,67,52
9: 1,52,56,67
9: 74,75,15,9
9: 30,27,60,33
9: 30,33,27,60
9: 33,30,60,27
9: 7,53,39,79
9: 5,34,80,61
9: 4,28,74,14
9: 4,14,28,74
9: 14,7,101,44
9: 101,7,44,14
9: 102,103,36,53
9: 100,14,11,104
9: 76,46,56,12
9: 39,14,27,5
9: 14,5,39,27
9: 36,11,112,81
9: 11,112,81,36
9: 46,9,71,113
9: 86,1,61,112
9: 121,93,112,24
9: 112,121,24,93
9: 37,82,85,66
9: 85,66,37,82
9: 122,102,24,66
9: 92,46,124,123
9: 123,92,124,46
9: 57,66,90,45
9: 100,9,127,112
9: 82,55,24,5
9: 31,28,100,115
9: 31,28,115,100
9: 115,100,28,31
9: 64,66,28,141
9: 101,24,28,13
9: 14,30,144,103
9: 103,144,30,14
9: 121,52,56,137
9: 14,38,56,127
9: 14,56,38,127
9: 14,127,56,38
9: 46,101,103,79
9: 79,103,46,101
9: 95,112,11,39
9: 31,15,71,158
9: 158,31,15,71
9: 158,71,15,31
9: 40,43,26,21
9: 53,104,138,1
9: 2,161,81,112
9: 2,81,112,161
9: 5,104,34,95
9: 90,77,34,65
9: 33,43,160,34
9: 103,49,60,165
9: 66,12,26,134
9: 134,26,66,12
9: 69,102,171,41
9: 39,138,41,74
9: 39,74,138,41
9: 39,74,41,138
9: 102,8,12,32
9: 112,15,75,137
9: 24,137,33,8
9: 77,43,41,8
9: 47,123,49,71
9: 43,85,34,77
9: 77,34,85,43
9: 160,37,2,41
9: 37,186,77,38
9: 63,193,71
9: 28,108,2,11
9: 2,28,108,11
9: 2,11,28,108
9: 55,11,150,92
9: 11,92,132,30
9: 92,30,132,11
9: 74,21,69,151
9: 74,151,69,21
9: 81,28,56,151
9: 32,81,92,9
8: 4,1,3,2
8: 3,1,2,4
8: 12,15,14,13
8: 23,22,21,24
8: 22,21,24,23
8: 22,24,21,23
8: 30,32,33,31
8: 33,30,32,31
8: 36,34,7,35
8: 38,40,39,37
8: 42,39,41,14
8: 39,14,41,42
8: 39,41,14,42
8: 44,46,45,43
8: 33,48,61,60
8: 48,61,60,33
8: 66,65,59,1
8: 24,34,69,70
8: 30,27,33,60
8: 61,34,5,80
8: 81,14,56,10
8: 10,56,81,14
8: 14,81,10,56
8: 14,56,81,10
8: 66,49,53,82
8: 103,102,36,53
8: 36,102,103,53
8: 100,11,14,104
8: 56,42,49,104
8: 46,76,56,12
8: 56,46,76,12
8: 27,14,39,5
8: 81,36,11,112
8: 9,113,71,46
8: 46,71,113,9
8: 85,66,82,37
8: 102,66,122,24
8: 123,124,92,46
8: 46,124,92,123
8: 34,125,126,88
8: 131,130,34
8: 21,88,34,132
8: 34,21,132,88
8: 28,100,115,31
8: 101,28,24,13
8: 24,101,28,13
8: 24,28,101,13
8: 103,46,101,79
8: 95,112,39,11
8: 137,123,88,41
8: 21,40,26,43
8: 26,69,2,118
8: 135,24,81,56
8: 81,135,24,56
8: 65,77,34,90
8: 65,90,34,77
8: 65,77,90,34
8: 90,65,34,77
8: 43,160,34,33
8: 57,43,44,39
8: 103,165,49,60
8: 49,71,22,56
8: 74,39,138,41
8: 12,102,8,32
8: 137,75,15,112
8: 43,49,86,101
8: 65,102,71,141
8: 141,102,65,71
8: 102,71,65,141
8: 77,85,43,34
8: 77,38,37,186
8: 151,189,65
8: 49,2,66,192
8: 11,150,55,92
8: 92,55,150,11
8: 9,34,112,47
8: 47,34,9,112
8: 9,47,34,112
8: 151,69,74,21
8: 28,151,56,81
8: 81,92,9,32
7: 13,14,15,12
7: 33,32,30,31
7: 35,34,7,36
7: 38,40,37,39
7: 39,37,40,38
7: 48,24,49,47
7: 48,49,47,24
7: 24,47,49,48
7: 57,55,56,12
7: 57,12,56,55
7: 48,61,33,60
7: 59,65,1,66
7: 67,56,1,52
7: 24,31,67,21
7: 67,24,21,31
7: 75,74,9,15
7: 74,15,9,75
7: 77,38,31,76
7: 33,30,27,60
7: 39,7,53,79
7: 80,34,61,5
7: 47,39,88,28
7: 14,101,7,44
7: 14,44,7,101
7: 101,14,7,44
7: 101,7,14,44
7: 103,36,102,53
7: 102,103,53,36
7: 11,100,14,104
7: 14,11,100,104
7: 100,14,104,11
7: 104,49,42,56
7: 39,27,5,14
7: 61,112,1,86
7: 112,24,121,93
7: 82,66,37,85
7: 123,46,124,92
7: 124,123,92,46
7: 90,45,66,57
7: 100,112,127,9
7: 5,24,82,55
7: 130,131,34
7: 132,34,88,21
7: 34,132,21,88
7: 28,31,115,100
7: 100,28,115,31
7: 13,28,24,101
7: 28,13,24,101
7: 81,137,71,123
7: 137,123,81,71
7: 81,137,123,71
7: 41,123,88,137
7: 81,74,53,150
7: 74,81,150,53
7: 53,81,74,150
7: 158,31,71,15
7: 4,21,65,86
7: 61,81,138,9
7: 61,138,81,9
7: 81,61,138,9
7: 101,36,85,45
7: 81,2,112,161
7: 12,138,102,37
7: 34,95,104,5
7: 26,2,69,118
7: 69,26,2,118
7: 135,24,56,81
7: 102,53,34,32
7: 33,43,34,160
7: 57,44,43,39
7: 39,43,57,44
7: 57,43,39,44
7: 60,49,165,103
7: 66,134,26,12
7: 82,10,71,28
7: 10,71,28,82
7: 79,15,88,125
7: 170,34,169,104
7: 171,69,41,102
7: 69,102,41,171
7: 171,102,41,69
7: 56,49,71,22
7: 32,12,102,8
7: 12,32,102,8
7: 137,15,75,112
7: 75,137,112,15
7: 101,49,43,86
7: 101,43,49,86
7: 86,49,43,101
7: 141,102,71,65
7: 102,71,141,65
7: 101,1,55,52
7: 123,71,47,49
7: 102,1,47,30
7: 47,30,102,1
7: 85,43,34,77
7: 77,37,186,38
7: 37,186,38,77
7: 92,30,11,132
7: 132,92,30,11
7: 9,112,47,34
7: 151,56,81,28
6: 9,11,8,10
6: 23,21,24,22
6: 7,34,36,35
6: 14,41,39,42
6: 44,45,46,43
6: 24,48,49,47
6: 47,49,48,24
6: 12,56,57,55
6: 33,61,60,48
6: 67,1,52,56
6: 56,67,1,52
6: 52,67,56,1
6: 70,34,24,69
6: 70,69,34,24
6: 70,34,69,24
6: 24,21,67,31
6: 24,67,21,31
6: 21,24,67,31
6: 31,24,67,21
6: 74,15,75,9
6: 15,9,74,75
6: 15,75,9,74
6: 15,9,75,74
6: 33,60,27,30
6: 27,60,33,30
6: 79,39,7,53
6: 79,7,53,39
6: 7,79,53,39
6: 61,5,34,80
6: 80,34,5,61
6: 14,10,81,56
6: 10,81,14,56
6: 14,81,56,10
6: 88,28,39,47
6: 47,28,88,39
6: 14,7,44,101
6: 14,104,11,100
6: 14,100,11,104
6: 56,49,42,104
6: 46,12,56,76
6: 46,56,12,76
6: 39,27,14,5
6: 14,39,27,5
6: 81,11,36,112
6: 46,9,113,71
6: 61,1,86,112
6: 102,122,66,24
6: 100,112,9,127
6: 100,127,9,112
6: 24,55,82,5
6: 82,5,24,55
6: 82,24,55,5
6: 21,88,132,34
6: 138,49,66,137
6: 100,115,28,31
6: 144,103,14,30
6: 121,137,56,52
6: 121,137,52,56
6: 121,56,137,52
6: 103,46,79,101
6: 101,79,46,103
6: 74,81,53,150
6: 53,74,81,150
6: 31,158,15,71
6: 4,86,21,65
6: 4,86,65,21
6: 26,21,40,43
6: 101,85,45,36
6: 20,91,88
6: 102,37,138,12
6: 26,118,69,2
6: 118,26,2,69
6: 2,69,118,26
6: 135,81,24,56
6: 65,90,77,34
6: 53,32,34,102
6: 32,53,34,102
6: 39,43,44,57
6: 103,165,60,49
6: 28,10,71,82
6: 79,125,88,15
6: 15,88,79,125
6: 170,34,104,169
6: 102,171,41,69
6: 171,69,102,41
6: 171,41,102,69
6: 102,69,171,41
6: 49,71,56,22
6: 39,41,74,138
6: 138,39,74,41
6: 176,31,175
6: 12,102,32,8
6: 75,112,15,137
6: 43,49,101,86
6: 8,21,102,67
6: 8,102,21,67
6: 102,67,21,8
6: 47,1,102,30
6: 30,102,47,1
6: 77,186,38,37
6: 77,186,37,38
6: 186,38,37,77
6: 192,66,2,49
6: 2,28,11,108
6: 108,28,11,2
6: 11,2,28,108
6: 28,2,11,108
6: 55,11,92,150
6: 11,92,150,55
6: 132,92,11,30
6: 92,11,30,132
6: 92,132,30,11
6: 112,47,9,34
6: 112,9,34,47
6: 47,112,34,9
6: 69,151,21,74
6: 151,69,21,74
6: 92,9,81,32
5: 4,1,2,3
5: 10,9,11,8
5: 13,15,14,12
5: 23,21,22,24
5: 33,31,32,30
5: 31,33,32,30
5: 35,36,34,7
5: 39,38,40,37
5: 39,14,42,41
5: 39,42,14,41
5: 45,43,44,46
5: 57,56,55,12
5: 61,33,48,60
5: 69,24,34,70
5: 24,34,70,69
5: 15,74,9,75
5: 31,77,38,76
5: 33,27,60,30
5: 27,30,60,33
5: 39,7,79,53
5: 39,79,7,53
5: 79,7,39,53
5: 61,34,80,5
5: 47,39,28,88
5: 95,94,93
5: 14,4,28,74
5: 7,101,14,44
5: 42,56,104,49
5: 11,81,36,112
5: 36,81,11,112
5: 26,37,118,92
5: 92,37,118,26
5: 118,26,92,37
5: 26,118,92,37
5: 61,1,112,86
5: 24,93,112,121
5: 24,93,121,112
5: 82,85,37,66
5: 66,82,37,85
5: 82,66,85,37
5: 66,37,85,82
5: 124,92,46,123
5: 57,66,45,90
5: 88,126,34,125
5: 127,112,9,100
5: 5,82,24,55
5: 24,5,82,55
5: 88,132,21,34
5: 132,88,34,21
5: 138,66,49,137
5: 115,28,100,31
5: 28,100,31,115
5: 28,24,101,13
5: 137,81,123,71
5: 144,30,103,14
5: 101,46,103,79
5: 39,11,95,112
5: 11,39,95,112
5: 81,53,150,74
5: 81,150,53,74
5: 81,150,74,53
5: 104,138,53,1
5: 104,138,1,53
5: 138,1,53,104
5: 81,112,161,2
5: 138,12,102,37
5: 138,37,102,12
5: 104,5,95,34
5: 5,34,95,104
5: 2,26,69,118
5: 81,135,56,24
5: 77,90,65,34
5: 32,53,102,34
5: 102,53,32,34
5: 102,34,53,32
5: 33,160,34,43
5: 43,160,33,34
5: 160,34,43,33
5: 57,39,43,44
5: 26,134,66,12
5: 125,88,79,15
5: 104,170,34,169
5: 102,41,171,69
5: 138,41,39,74
5: 102,32,12,8
5: 75,15,137,112
5: 49,101,43,86
5: 49,101,86,43
5: 67,102,21,8
5: 21,102,8,67
5: 102,21,8,67
5: 55,1,52,101
5: 55,101,1,52
5: 77,41,43,8
5: 77,41,8,43
5: 49,71,47,123
5: 47,49,123,71
5: 102,1,30,47
5: 56,182,34
5: 77,43,85,34
5: 2,41,37,160
5: 186,77,38,37
5: 108,11,28,2
5: 11,108,28,2
5: 28,11,2,108
5: 11,28,2,108
5: 92,11,55,150
5: 92,150,11,55
5: 92,132,11,30
5: 47,9,112,34
5: 9,47,112,34
5: 74,21,151,69
5: 28,151,81,56
5: 81,28,151,56
5: 92,81,9,32
4: 2,4,1,3
4: 11,9,8,10
4: 11,8,10,9
4: 11,8,9,10
4: 10,8,11,9
4: 14,12,15,13
4: 14,15,12,13
4: 14,15,13,12
4: 23,24,21,22
4: 32,33,31,30
4: 42,39,14,41
4: 46,45,43,44
4: 47,24,49,48
4: 24,49,48,47
4: 48,33,60,61
4: 65,59,1,66
4: 52,56,67,1
4: 24,69,70,34
4: 24,69,34,70
4: 69,70,34,24
4: 31,21,24,67
4: 75,15,74,9
4: 15,74,75,9
4: 31,38,77,76
4: 33,27,30,60
4: 82,49,66,53
4: 28,88,47,39
4: 39,88,28,47
4: 39,28,88,47
4: 28,88,39,47
4: 4,28,14,74
4: 28,14,4,74
4: 100,11,104,14
4: 42,49,104,56
4: 46,56,76,12
4: 12,56,46,76
4: 27,39,5,14
4: 14,27,5,39
4: 36,11,81,112
4: 11,36,81,112
4: 9,113,46,71
4: 92,118,37,26
4: 61,86,112,1
4: 61,112,86,1
4: 82,37,66,85
4: 124,123,46,92
4: 124,46,92,123
4: 45,57,90,66
4: 126,34,88,125
4: 127,100,112,9
4: 127,9,100,112
4: 24,82,5,55
4: 24,82,55,5
4: 88,21,132,34
4: 66,49,137,138
4: 31,100,28,115
4: 100,28,31,115
4: 28,31,100,115
4: 64,66,141,28
4: 28,141,66,64
4: 123,137,71,81
4: 103,144,14,30
4: 144,14,103,30
4: 14,144,103,30
4: 144,103,30,14
4: 144,30,14,103
4: 121,56,52,137
4: 101,46,79,103
4: 95,39,112,11
4: 39,95,112,11
4: 123,88,137,41
4: 74,53,81,150
4: 15,31,71,158
4: 15,71,31,158
4: 40,26,21,43
4: 36,45,85,101
4: 2,161,112,81
4: 161,2,81,112
4: 102,12,37,138
4: 138,102,37,12
4: 95,34,5,104
4: 104,95,34,5
4: 26,118,2,69
4: 32,34,102,53
4: 160,43,34,33
4: 165,49,60,103
4: 26,66,12,134
4: 26,66,134,12
4: 26,12,66,134
4: 66,26,12,134
4: 104,169,170,34
4: 22,49,71,56
4: 49,56,71,22
4: 138,74,39,41
4: 32,102,8,12
4: 15,137,112,75
4: 75,15,112,137
4: 102,21,67,8
4: 102,141,65,71
4: 123,47,71,49
4: 47,102,1,30
4: 102,47,1,30
4: 47,102,30,1
4: 160,41,37,2
4: 186,37,77,38
4: 192,49,66,2
4: 11,150,92,55
4: 11,92,55,150
4: 55,92,11,150
4: 112,9,47,34
4: 151,21,69,74
4: 81,92,32,9
3: 3,4,1,2
3: 4,3,1,2
3: 4,2,1,3
3: 3,1,4,2
3: 10,11,9,8
3: 11,10,9,8
3: 15,12,13,14
3: 13,15,12,14
3: 36,35,34,7
3: 39,42,41,14
3: 42,14,41,39
3: 14,41,42,39
3: 45,44,46,43
3: 45,46,44,43
3: 45,43,46,44
3: 49,24,48,47
3: 56,12,57,55
3: 55,57,56,12
3: 48,33,61,60
3: 33,61,48,60
3: 61,48,60,33
3: 66,59,1,65
3: 65,66,1,59
3: 52,56,1,67
3: 56,52,67,1
3: 56,1,52,67
3: 56,52,1,67
3: 70,69,24,34
3: 24,70,34,69
3: 31,24,21,67
3: 15,75,74,9
3: 27,33,30,60
3: 27,30,33,60
3: 27,60,30,33
3: 28,4,74,14
3: 49,56,42,104
3: 42,56,49,104
3: 14,5,27,39
3: 81,11,112,36
3: 46,113,71,9
3: 117,116,57
3: 92,26,118,37
3: 26,118,37,92
3: 92,37,26,118
3: 86,61,112,1
3: 86,61,1,112
3: 24,112,93,121
3: 121,112,24,93
3: 24,121,93,112
3: 66,57,45,90
3: 45,66,90,57
3: 125,34,88,126
3: 126,88,125,34
3: 34,126,125,88
3: 100,127,112,9
3: 127,9,112,100
3: 21,34,132,88
3: 49,138,66,137
3: 66,49,138,137
3: 100,31,28,115
3: 28,24,13,101
3: 14,30,103,144
3: 144,14,30,103
3: 14,144,30,103
3: 14,103,30,144
3: 39,95,11,112
3: 11,112,95,39
3: 137,41,123,88
3: 123,137,88,41
3: 123,41,88,137
3: 123,41,137,88
3: 123,88,41,137
3: 81,53,74,150
3: 158,15,31,71
3: 15,71,158,31
3: 4,65,86,21
3: 40,21,43,26
3: 40,43,21,26
3: 81,138,61,9
3: 138,61,81,9
3: 138,81,61,9
3: 45,85,36,101
3: 138,53,1,104
3: 138,104,53,1
3: 161,2,112,81
3: 81,2,161,112
3: 95,104,34,5
3: 26,2,118,69
3: 26,69,118,2
3: 77,65,90,34
3: 90,65,77,34
3: 77,65,34,90
3: 77,34,65,90
3: 32,102,53,34
3: 53,102,32,34
3: 53,32,102,34
3: 160,34,33,43
3: 103,49,165,60
3: 66,26,134,12
3: 12,26,66,134
3: 10,82,71,28
3: 82,28,71,10
3: 82,10,28,71
3: 28,71,82,10
3: 28,10,82,71
3: 125,88,15,79
3: 125,79,88,15
3: 104,169,34,170
3: 170,104,169,34
3: 169,104,170,34
3: 104,170,169,34
3: 102,41,69,171
3: 102,69,41,171
3: 138,74,41,39
3: 102,12,8,32
3: 15,112,137,75
3: 137,15,112,75
3: 49,86,43,101
3: 49,43,101,86
3: 102,65,141,71
3: 102,141,71,65
3: 55,101,52,1
3: 52,101,1,55
3: 101,52,55,1
3: 47,49,71,123
3: 102,30,47,1
3: 182,56,34
3: 77,34,43,85
3: 160,37,41,2
3: 160,2,41,37
3: 186,77,37,38
3: 186,38,77,37
3: 192,66,49,2
3: 11,28,108,2
