1 2 3 4
5 1 2 6
5 1 2 6
5 1 2 6
5 1 2 6
5 1 2 6
5 1 2 6
5 1 2 6
5 1 2 6
5 1 2 6
5 1 2 6
5 1 2 6
5 1 2 6
5 1 2 6
5 1 2 6
5 1 2 6
5 1 2 6
5 1 2 6
5 1 2 6
5 1 2 6
5 1 2 6
5 1 2 6
5 1 2 6
5 1 2 6
5 1 2 6
5 1 2 6
5 1 2 6
5 6 1 2
5 6 1 2
5 6 1 2
5 6 1 2
5 6 1 2
5 6 1 2
5 6 1 2
5 6 1 2
5 6 1 2
5 6 1 2
5 6 1 2
5 6 1 2
5 6 1 2
5 6 1 2
5 6 1 2
5 6 1 2
5 6 1 2
5 6 1 2
5 6 1 2
5 6 1 2
5 6 1 2
5 6 1 2
5 6 1 2
5 6 1 2
5 6 1 2
5 6 1 2
5 6 1 2
5 6 1 2
5 6 1 2
5 6 1 2
5 6 1 2
5 6 1 2
5 6 1 2
5 6 1 2
5 6 1 2
5 6 1 2
1 2 6 5
1 2 6 5
1 2 6 5
1 2 6 5
1 2 6 5
1 2 6 5
1 2 6 5
1 2 6 5
1 2 6 5
1 2 6 5
1 2 6 5
1 2 6 5
1 2 6 5
1 2 6 5
1 2 6 5
1 2 6 5
1 2 6 5
1 2 6 5
1 2 6 5
1 2 6 5
1 2 6 5
1 2 6 5
1 2 6 5
1 2 6 5
1 2 6 5
1 2 6 5
1 2 6 5
1 2 6 5
1 2 6 5
1 2 6 5
1 2 6 5
1 2 6 5
1 2 6 5
1 2 6 5
1 2 6 5
1 12 11 10
1 12 11 10
1 12 11 10
1 12 11 10
1 12 11 10
1 12 11 10
1 12 11 10
1 12 11 10
1 12 11 10
1 12 11 10
1 12 11 10
1 12 11 10
1 12 11 10
1 12 11 10
1 12 11 10
1 12 11 10
1 12 11 10
1 12 11 10
1 12 11 10
1 12 11 10
1 12 11 10
1 12 11 10
1 12 11 10
1 12 11 10
1 12 11 10
1 12 11 10
1 12 11 10
1 12 11 10
1 12 11 10
1 12 11 10
1 12 11 10
1 12 11 10
1 12 11 10
1 12 11 10
1 12 11 10
8 1 7 9
8 1 7 9
8 1 7 9
8 1 7 9
8 1 7 9
8 1 7 9
8 1 7 9
8 1 7 9
8 1 7 9
8 1 7 9
8 1 7 9
8 1 7 9
8 1 7 9
8 1 7 9
8 1 7 9
8 1 7 9
8 1 7 9
8 1 7 9
8 1 7 9
8 1 7 9
8 1 7 9
8 1 7 9
8 1 7 9
8 1 7 9
8 1 7 9
8 1 7 9
8 1 7 9
8 1 7 9
8 1 7 9
8 1 7 9
8 1 7 9
8 1 7 9
8 1 7 9
8 1 7 9
5 2 1 6
5 2 1 6
5 2 1 6
5 2 1 6
5 2 1 6
5 2 1 6
5 2 1 6
5 2 1 6
5 2 1 6
5 2 1 6
5 2 1 6
5 2 1 6
5 2 1 6
5 2 1 6
5 2 1 6
5 2 1 6
5 2 1 6
5 2 1 6
5 2 1 6
5 2 1 6
5 2 1 6
5 2 1 6
5 2 1 6
5 2 1 6
5 2 1 6
5 2 1 6
5 2 1 6
5 2 1 6
5 2 1 6
5 2 1 6
5 2 1 6
5 2 1 6
5 2 1 6
10 11 1 12
10 11 1 12
10 11 1 12
10 11 1 12
10 11 1 12
10 11 1 12
10 11 1 12
10 11 1 12
10 11 1 12
10 11 1 12
10 11 1 12
10 11 1 12
10 11 1 12
10 11 1 12
10 11 1 12
10 11 1 12
10 11 1 12
10 11 1 12
10 11 1 12
10 11 1 12
10 11 1 12
10 11 1 12
10 11 1 12
10 11 1 12
10 11 1 12
10 11 1 12
10 11 1 12
10 11 1 12
10 11 1 12
10 11 1 12
10 11 1 12
10 11 1 12
10 11 1 12
1 4 2 3
1 4 2 3
1 4 2 3
1 4 2 3
1 4 2 3
1 4 2 3
1 4 2 3
1 4 2 3
1 4 2 3
1 4 2 3
1 4 2 3
1 4 2 3
1 4 2 3
1 4 2 3
1 4 2 3
1 4 2 3
1 4 2 3
1 4 2 3
1 4 2 3
1 4 2 3
1 4 2 3
1 4 2 3
1 4 2 3
1 4 2 3
1 4 2 3
1 4 2 3
1 4 2 3
1 4 2 3
1 4 2 3
1 4 2 3
1 4 2 3
1 4 2 3
5 2 6 1
5 2 6 1
5 2 6 1
5 2 6 1
5 2 6 1
5 2 6 1
5 2 6 1
5 2 6 1
5 2 6 1
5 2 6 1
5 2 6 1
5 2 6 1
5 2 6 1
5 2 6 1
5 2 6 1
5 2 6 1
5 2 6 1
5 2 6 1
5 2 6 1
5 2 6 1
5 2 6 1
5 2 6 1
5 2 6 1
5 2 6 1
5 2 6 1
5 2 6 1
5 2 6 1
5 2 6 1
5 2 6 1
5 2 6 1
5 2 6 1
1 9 8 7
1 9 8 7
1 9 8 7
1 9 8 7
1 9 8 7
1 9 8 7
1 9 8 7
1 9 8 7
1 9 8 7
1 9 8 7
1 9 8 7
1 9 8 7
1 9 8 7
1 9 8 7
1 9 8 7
1 9 8 7
1 9 8 7
1 9 8 7
1 9 8 7
1 9 8 7
1 9 8 7
1 9 8 7
1 9 8 7
1 9 8 7
1 9 8 7
1 9 8 7
1 9 8 7
1 9 8 7
1 9 8 7
1 9 8 7
1 9 8 7
6 2 5 1
6 2 5 1
6 2 5 1
6 2 5 1
6 2 5 1
6 2 5 1
6 2 5 1
6 2 5 1
6 2 5 1
6 2 5 1
6 2 5 1
6 2 5 1
6 2 5 1
6 2 5 1
6 2 5 1
6 2 5 1
6 2 5 1
6 2 5 1
6 2 5 1
6 2 5 1
6 2 5 1
6 2 5 1
6 2 5 1
6 2 5 1
6 2 5 1
6 2 5 1
6 2 5 1
6 2 5 1
6 2 5 1
6 2 5 1
8 7 1 9
8 7 1 9
8 7 1 9
8 7 1 9
8 7 1 9
8 7 1 9
8 7 1 9
8 7 1 9
8 7 1 9
8 7 1 9
8 7 1 9
8 7 1 9
8 7 1 9
8 7 1 9
8 7 1 9
8 7 1 9
8 7 1 9
8 7 1 9
8 7 1 9
8 7 1 9
8 7 1 9
8 7 1 9
8 7 1 9
8 7 1 9
8 7 1 9
8 7 1 9
8 7 1 9
8 7 1 9
8 7 1 9
8 7 1 9
11 1 10 12
11 1 10 12
11 1 10 12
11 1 10 12
11 1 10 12
11 1 10 12
11 1 10 12
11 1 10 12
11 1 10 12
11 1 10 12
11 1 10 12
11 1 10 12
11 1 10 12
11 1 10 12
11 1 10 12
11 1 10 12
11 1 10 12
11 1 10 12
11 1 10 12
11 1 10 12
11 1 10 12
11 1 10 12
11 1 10 12
11 1 10 12
11 1 10 12
11 1 10 12
11 1 10 12
11 1 10 12
11 1 10 12
11 1 10 12
11 10 1 12
11 10 1 12
11 10 1 12
11 10 1 12
11 10 1 12
11 10 1 12
11 10 1 12
11 10 1 12
11 10 1 12
11 10 1 12
11 10 1 12
11 10 1 12
11 10 1 12
11 10 1 12
11 10 1 12
11 10 1 12
11 10 1 12
11 10 1 12
11 10 1 12
11 10 1 12
11 10 1 12
11 10 1 12
11 10 1 12
11 10 1 12
11 10 1 12
11 10 1 12
11 10 1 12
11 10 1 12
11 10 1 12
1 3 4 2
1 3 4 2
1 3 4 2
1 3 4 2
1 3 4 2
1 3 4 2
1 3 4 2
1 3 4 2
1 3 4 2
1 3 4 2
1 3 4 2
1 3 4 2
1 3 4 2
1 3 4 2
1 3 4 2
1 3 4 2
1 3 4 2
1 3 4 2
1 3 4 2
1 3 4 2
1 3 4 2
1 3 4 2
1 3 4 2
1 3 4 2
1 3 4 2
1 3 4 2
1 3 4 2
6 5 1 2
6 5 1 2
6 5 1 2
6 5 1 2
6 5 1 2
6 5 1 2
6 5 1 2
6 5 1 2
6 5 1 2
6 5 1 2
6 5 1 2
6 5 1 2
6 5 1 2
6 5 1 2
6 5 1 2
6 5 1 2
6 5 1 2
6 5 1 2
6 5 1 2
6 5 1 2
6 5 1 2
6 5 1 2
6 5 1 2
6 5 1 2
6 5 1 2
6 5 1 2
6 5 1 2
7 8 1 9
7 8 1 9
7 8 1 9
7 8 1 9
7 8 1 9
7 8 1 9
7 8 1 9
7 8 1 9
7 8 1 9
7 8 1 9
7 8 1 9
7 8 1 9
7 8 1 9
7 8 1 9
7 8 1 9
7 8 1 9
7 8 1 9
7 8 1 9
7 8 1 9
7 8 1 9
7 8 1 9
7 8 1 9
7 8 1 9
7 8 1 9
7 8 1 9
7 8 1 9
7 8 1 9
10 11 12 1
10 11 12 1
10 11 12 1
10 11 12 1
10 11 12 1
10 11 12 1
10 11 12 1
10 11 12 1
10 11 12 1
10 11 12 1
10 11 12 1
10 11 12 1
10 11 12 1
10 11 12 1
10 11 12 1
10 11 12 1
10 11 12 1
10 11 12 1
10 11 12 1
10 11 12 1
10 11 12 1
10 11 12 1
10 11 12 1
10 11 12 1
10 11 12 1
10 11 12 1
10 11 12 1
3 1 2 4
3 1 2 4
3 1 2 4
3 1 2 4
3 1 2 4
3 1 2 4
3 1 2 4
3 1 2 4
3 1 2 4
3 1 2 4
3 1 2 4
3 1 2 4
3 1 2 4
3 1 2 4
3 1 2 4
3 1 2 4
3 1 2 4
3 1 2 4
3 1 2 4
3 1 2 4
3 1 2 4
3 1 2 4
3 1 2 4
3 1 2 4
3 1 2 4
3 1 2 4
3 2 1 4
3 2 1 4
3 2 1 4
3 2 1 4
3 2 1 4
3 2 1 4
3 2 1 4
3 2 1 4
3 2 1 4
3 2 1 4
3 2 1 4
3 2 1 4
3 2 1 4
3 2 1 4
3 2 1 4
3 2 1 4
3 2 1 4
3 2 1 4
3 2 1 4
3 2 1 4
3 2 1 4
3 2 1 4
3 2 1 4
3 2 1 4
3 2 1 4
3 2 1 4
2 3 1 4
2 3 1 4
2 3 1 4
2 3 1 4
2 3 1 4
2 3 1 4
2 3 1 4
2 3 1 4
2 3 1 4
2 3 1 4
2 3 1 4
2 3 1 4
2 3 1 4
2 3 1 4
2 3 1 4
2 3 1 4
2 3 1 4
2 3 1 4
2 3 1 4
2 3 1 4
2 3 1 4
2 3 1 4
2 3 1 4
2 3 1 4
2 3 1 4
2 3 1 4
6 1 2 5
6 1 2 5
6 1 2 5
6 1 2 5
6 1 2 5
6 1 2 5
6 1 2 5
6 1 2 5
6 1 2 5
6 1 2 5
6 1 2 5
6 1 2 5
6 1 2 5
6 1 2 5
6 1 2 5
6 1 2 5
6 1 2 5
6 1 2 5
6 1 2 5
6 1 2 5
6 1 2 5
6 1 2 5
6 1 2 5
6 1 2 5
6 1 2 5
6 1 2 5
12 1 10 11
12 1 10 11
12 1 10 11
12 1 10 11
12 1 10 11
12 1 10 11
12 1 10 11
12 1 10 11
12 1 10 11
12 1 10 11
12 1 10 11
12 1 10 11
12 1 10 11
12 1 10 11
12 1 10 11
12 1 10 11
12 1 10 11
12 1 10 11
12 1 10 11
12 1 10 11
12 1 10 11
12 1 10 11
12 1 10 11
12 1 10 11
12 1 10 11
12 1 10 11
2 3 4 1
2 3 4 1
2 3 4 1
2 3 4 1
2 3 4 1
2 3 4 1
2 3 4 1
2 3 4 1
2 3 4 1
2 3 4 1
2 3 4 1
2 3 4 1
2 3 4 1
2 3 4 1
2 3 4 1
2 3 4 1
2 3 4 1
2 3 4 1
2 3 4 1
2 3 4 1
2 3 4 1
2 3 4 1
2 3 4 1
2 3 4 1
2 3 4 1
1 4 3 2
1 4 3 2
1 4 3 2
1 4 3 2
1 4 3 2
1 4 3 2
1 4 3 2
1 4 3 2
1 4 3 2
1 4 3 2
1 4 3 2
1 4 3 2
1 4 3 2
1 4 3 2
1 4 3 2
1 4 3 2
1 4 3 2
1 4 3 2
1 4 3 2
1 4 3 2
1 4 3 2
1 4 3 2
1 4 3 2
1 4 3 2
1 4 3 2
5 6 2 1
5 6 2 1
5 6 2 1
5 6 2 1
5 6 2 1
5 6 2 1
5 6 2 1
5 6 2 1
5 6 2 1
5 6 2 1
5 6 2 1
5 6 2 1
5 6 2 1
5 6 2 1
5 6 2 1
5 6 2 1
5 6 2 1
5 6 2 1
5 6 2 1
5 6 2 1
5 6 2 1
5 6 2 1
5 6 2 1
5 6 2 1
7 9 1 8
7 9 1 8
7 9 1 8
7 9 1 8
7 9 1 8
7 9 1 8
7 9 1 8
7 9 1 8
7 9 1 8
7 9 1 8
7 9 1 8
7 9 1 8
7 9 1 8
7 9 1 8
7 9 1 8
7 9 1 8
7 9 1 8
7 9 1 8
7 9 1 8
7 9 1 8
7 9 1 8
7 9 1 8
7 9 1 8
7 9 1 8
2 1 6 5
2 1 6 5
2 1 6 5
2 1 6 5
2 1 6 5
2 1 6 5
2 1 6 5
2 1 6 5
2 1 6 5
2 1 6 5
2 1 6 5
2 1 6 5
2 1 6 5
2 1 6 5
2 1 6 5
2 1 6 5
2 1 6 5
2 1 6 5
2 1 6 5
2 1 6 5
2 1 6 5
2 1 6 5
11 1 12 10
11 1 12 10
11 1 12 10
11 1 12 10
11 1 12 10
11 1 12 10
11 1 12 10
11 1 12 10
11 1 12 10
11 1 12 10
11 1 12 10
11 1 12 10
11 1 12 10
11 1 12 10
11 1 12 10
11 1 12 10
11 1 12 10
11 1 12 10
11 1 12 10
11 1 12 10
11 1 12 10
11 1 12 10
11 10 12 1
11 10 12 1
11 10 12 1
11 10 12 1
11 10 12 1
11 10 12 1
11 10 12 1
11 10 12 1
11 10 12 1
11 10 12 1
11 10 12 1
11 10 12 1
11 10 12 1
11 10 12 1
11 10 12 1
11 10 12 1
11 10 12 1
11 10 12 1
11 10 12 1
11 10 12 1
11 10 12 1
11 10 12 1
10 12 11 1
10 12 11 1
10 12 11 1
10 12 11 1
10 12 11 1
10 12 11 1
10 12 11 1
10 12 11 1
10 12 11 1
10 12 11 1
10 12 11 1
10 12 11 1
10 12 11 1
10 12 11 1
10 12 11 1
10 12 11 1
10 12 11 1
10 12 11 1
10 12 11 1
10 12 11 1
10 12 11 1
10 12 11 1
2 5 1 6
2 5 1 6
2 5 1 6
2 5 1 6
2 5 1 6
2 5 1 6
2 5 1 6
2 5 1 6
2 5 1 6
2 5 1 6
2 5 1 6
2 5 1 6
2 5 1 6
2 5 1 6
2 5 1 6
2 5 1 6
2 5 1 6
2 5 1 6
2 5 1 6
2 5 1 6
6 5 2 1
6 5 2 1
6 5 2 1
6 5 2 1
6 5 2 1
6 5 2 1
6 5 2 1
6 5 2 1
6 5 2 1
6 5 2 1
6 5 2 1
6 5 2 1
6 5 2 1
6 5 2 1
6 5 2 1
6 5 2 1
6 5 2 1
6 5 2 1
6 5 2 1
6 5 2 1
3 2 4 1
3 2 4 1
3 2 4 1
3 2 4 1
3 2 4 1
3 2 4 1
3 2 4 1
3 2 4 1
3 2 4 1
3 2 4 1
3 2 4 1
3 2 4 1
3 2 4 1
3 2 4 1
3 2 4 1
3 2 4 1
3 2 4 1
3 2 4 1
3 2 4 1
6 2 1 5
6 2 1 5
6 2 1 5
6 2 1 5
6 2 1 5
6 2 1 5
6 2 1 5
6 2 1 5
6 2 1 5
6 2 1 5
6 2 1 5
6 2 1 5
6 2 1 5
6 2 1 5
6 2 1 5
6 2 1 5
6 2 1 5
6 2 1 5
6 2 1 5
2 6 5 1
2 6 5 1
2 6 5 1
2 6 5 1
2 6 5 1
2 6 5 1
2 6 5 1
2 6 5 1
2 6 5 1
2 6 5 1
2 6 5 1
2 6 5 1
2 6 5 1
2 6 5 1
2 6 5 1
2 6 5 1
2 6 5 1
2 6 5 1
2 6 5 1
2 5 6 1
2 5 6 1
2 5 6 1
2 5 6 1
2 5 6 1
2 5 6 1
2 5 6 1
2 5 6 1
2 5 6 1
2 5 6 1
2 5 6 1
2 5 6 1
2 5 6 1
2 5 6 1
2 5 6 1
2 5 6 1
2 5 6 1
2 5 6 1
2 5 6 1
11 12 10 1
11 12 10 1
11 12 10 1
11 12 10 1
11 12 10 1
11 12 10 1
11 12 10 1
11 12 10 1
11 12 10 1
11 12 10 1
11 12 10 1
11 12 10 1
11 12 10 1
11 12 10 1
11 12 10 1
11 12 10 1
11 12 10 1
11 12 10 1
11 12 10 1
10 12 1 11
10 12 1 11
10 12 1 11
10 12 1 11
10 12 1 11
10 12 1 11
10 12 1 11
10 12 1 11
10 12 1 11
10 12 1 11
10 12 1 11
10 12 1 11
10 12 1 11
10 12 1 11
10 12 1 11
10 12 1 11
10 12 1 11
10 12 1 11
10 12 1 11
12 10 11 1
12 10 11 1
12 10 11 1
12 10 11 1
12 10 11 1
12 10 11 1
12 10 11 1
12 10 11 1
12 10 11 1
12 10 11 1
12 10 11 1
12 10 11 1
12 10 11 1
12 10 11 1
12 10 11 1
12 10 11 1
12 10 11 1
12 10 11 1
12 10 11 1
12 11 10 1
12 11 10 1
12 11 10 1
12 11 10 1
12 11 10 1
12 11 10 1
12 11 10 1
12 11 10 1
12 11 10 1
12 11 10 1
12 11 10 1
12 11 10 1
12 11 10 1
12 11 10 1
12 11 10 1
12 11 10 1
12 11 10 1
12 11 10 1
12 11 10 1
3 1 4 2
3 1 4 2
3 1 4 2
3 1 4 2
3 1 4 2
3 1 4 2
3 1 4 2
3 1 4 2
3 1 4 2
3 1 4 2
3 1 4 2
3 1 4 2
3 1 4 2
3 1 4 2
3 1 4 2
3 1 4 2
3 1 4 2
3 1 4 2
12 1 11 10
12 1 11 10
12 1 11 10
12 1 11 10
12 1 11 10
12 1 11 10
12 1 11 10
12 1 11 10
12 1 11 10
12 1 11 10
12 1 11 10
12 1 11 10
12 1 11 10
12 1 11 10
12 1 11 10
12 1 11 10
12 1 11 10
12 1 11 10
2 1 5 6
2 1 5 6
2 1 5 6
2 1 5 6
2 1 5 6
2 1 5 6
2 1 5 6
2 1 5 6
2 1 5 6
2 1 5 6
2 1 5 6
2 1 5 6
2 1 5 6
2 1 5 6
2 1 5 6
2 1 5 6
2 1 5 6
7 8 9 1
7 8 9 1
7 8 9 1
7 8 9 1
7 8 9 1
7 8 9 1
7 8 9 1
7 8 9 1
7 8 9 1
7 8 9 1
7 8 9 1
7 8 9 1
7 8 9 1
7 8 9 1
7 8 9 1
7 8 9 1
7 8 9 1
12 11 1 10
12 11 1 10
12 11 1 10
12 11 1 10
12 11 1 10
12 11 1 10
12 11 1 10
12 11 1 10
12 11 1 10
12 11 1 10
12 11 1 10
12 11 1 10
12 11 1 10
12 11 1 10
12 11 1 10
12 11 1 10
12 11 1 10
4 1 2 3
4 1 2 3
4 1 2 3
4 1 2 3
4 1 2 3
4 1 2 3
4 1 2 3
4 1 2 3
4 1 2 3
4 1 2 3
4 1 2 3
4 1 2 3
4 1 2 3
4 1 2 3
4 1 2 3
4 1 2 3
7 9 8 1
7 9 8 1
7 9 8 1
7 9 8 1
7 9 8 1
7 9 8 1
7 9 8 1
7 9 8 1
7 9 8 1
7 9 8 1
7 9 8 1
7 9 8 1
7 9 8 1
7 9 8 1
7 9 8 1
7 9 8 1
4 2 1 3
4 2 1 3
4 2 1 3
4 2 1 3
4 2 1 3
4 2 1 3
4 2 1 3
4 2 1 3
4 2 1 3
4 2 1 3
4 2 1 3
4 2 1 3
4 2 1 3
4 2 1 3
4 2 1 3
3 4 1 2
3 4 1 2
3 4 1 2
3 4 1 2
3 4 1 2
3 4 1 2
3 4 1 2
3 4 1 2
3 4 1 2
3 4 1 2
3 4 1 2
3 4 1 2
3 4 1 2
3 4 1 2
3 4 1 2
8 9 7 1
8 9 7 1
8 9 7 1
8 9 7 1
8 9 7 1
8 9 7 1
8 9 7 1
8 9 7 1
8 9 7 1
8 9 7 1
8 9 7 1
8 9 7 1
8 9 7 1
8 9 7 1
8 9 7 1
9 1 7 8
9 1 7 8
9 1 7 8
9 1 7 8
9 1 7 8
9 1 7 8
9 1 7 8
9 1 7 8
9 1 7 8
9 1 7 8
9 1 7 8
9 1 7 8
9 1 7 8
9 1 7 8
2 4 1 3
2 4 1 3
2 4 1 3
2 4 1 3
2 4 1 3
2 4 1 3
2 4 1 3
2 4 1 3
2 4 1 3
2 4 1 3
2 4 1 3
2 4 1 3
2 4 1 3
8 1 9 7
8 1 9 7
8 1 9 7
8 1 9 7
8 1 9 7
8 1 9 7
8 1 9 7
8 1 9 7
8 1 9 7
8 1 9 7
8 1 9 7
8 1 9 7
8 1 9 7
9 7 1 8
9 7 1 8
9 7 1 8
9 7 1 8
9 7 1 8
9 7 1 8
9 7 1 8
9 7 1 8
9 7 1 8
9 7 1 8
9 7 1 8
9 7 1 8
9 7 1 8
9 8 7 1
9 8 7 1
9 8 7 1
9 8 7 1
9 8 7 1
9 8 7 1
9 8 7 1
9 8 7 1
9 8 7 1
9 8 7 1
9 8 7 1
9 8 7 1
9 8 7 1
4 1 3 2
4 1 3 2
4 1 3 2
4 1 3 2
4 1 3 2
4 1 3 2
4 1 3 2
4 1 3 2
4 1 3 2
4 1 3 2
4 1 3 2
4 1 3 2
3 4 2 1
3 4 2 1
3 4 2 1
3 4 2 1
3 4 2 1
3 4 2 1
3 4 2 1
3 4 2 1
3 4 2 1
3 4 2 1
3 4 2 1
3 4 2 1
2 6 1 5
2 6 1 5
2 6 1 5
2 6 1 5
2 6 1 5
2 6 1 5
2 6 1 5
2 6 1 5
2 6 1 5
2 6 1 5
2 6 1 5
2 6 1 5
9 8 1 7
9 8 1 7
9 8 1 7
9 8 1 7
9 8 1 7
9 8 1 7
9 8 1 7
9 8 1 7
9 8 1 7
9 8 1 7
9 8 1 7
9 8 1 7
4 3 2 1
4 3 2 1
4 3 2 1
4 3 2 1
4 3 2 1
4 3 2 1
4 3 2 1
4 3 2 1
4 3 2 1
4 3 2 1
4 3 2 1
8 9 1 7
8 9 1 7
8 9 1 7
8 9 1 7
8 9 1 7
8 9 1 7
8 9 1 7
8 9 1 7
8 9 1 7
8 9 1 7
8 9 1 7
9 7 8 1
9 7 8 1
9 7 8 1
9 7 8 1
9 7 8 1
9 7 8 1
9 7 8 1
9 7 8 1
9 7 8 1
9 7 8 1
9 7 8 1
12 10 1 11
12 10 1 11
12 10 1 11
12 10 1 11
12 10 1 11
12 10 1 11
12 10 1 11
12 10 1 11
12 10 1 11
12 10 1 11
12 10 1 11
8 7 9 1
8 7 9 1
8 7 9 1
8 7 9 1
8 7 9 1
8 7 9 1
8 7 9 1
8 7 9 1
8 7 9 1
8 7 9 1
9 1 8 7
9 1 8 7
9 1 8 7
9 1 8 7
9 1 8 7
9 1 8 7
9 1 8 7
9 1 8 7
9 1 8 7
9 1 8 7
11 12 1 10
11 12 1 10
11 12 1 10
11 12 1 10
11 12 1 10
11 12 1 10
11 12 1 10
11 12 1 10
11 12 1 10
4 3 1 2
4 3 1 2
4 3 1 2
4 3 1 2
4 3 1 2
4 3 1 2
4 3 1 2
4 3 1 2
2 4 3 1
2 4 3 1
2 4 3 1
2 4 3 1
2 4 3 1
2 4 3 1
2 4 3 1
2 4 3 1
4 2 3 1
4 2 3 1
4 2 3 1
4 2 3 1
4 2 3 1
4 2 3 1
